SpeakerID,Filename,SNR_dB
5d39c,5d39c_EN-OL-RC-538_1.wav,30.97
5d39c,5d39c_EN-OL-RC-538_2.wav,31.29
5a8c,5a8c_EN-OL-RC-538_1.wav,32.03
5a8c,5a8c_EN-OL-RC-538_2.wav,33.66
5b35g,5b35g_EN-OL-RC-538_2.wav,28.92
5a36c,5a36c_EN-OL-RC-538_2.wav,30.17
3b30f,3b30f_EN-OL-RC-234_2.wav,45.93
3a24b,3a24b_EN-OL-RC-234_2.wav,79.2
5a45k,5a45k_EN-OL-RC-538_2.wav,67.18
5a37c,5a37c_EN-OL-RC-538_2.wav,28.79
5a37c,5a37c_EN-OL-RC-538_1.wav,25.44
5a42j,5a42j_EN-OL-RC-538_2.wav,19.34
4a48g,4a48g_EN-OL-RC-426_1.wav,16.31
4a48g,4a48g_EN-OL-RC-426_2.wav,16.09
3b36h,3b36h_EN-OL-RC-234_2.wav,23.16
3b36h,3b36h_EN-OL-RC-234_1.wav,25.98
3a43a,3a43a_EN-OL-RC-234_1.wav,20.56
3a43a,3a43a_EN-OL-RC-234_2.wav,20.64
3b23f,3b23f_EN-OL-RC-234_1.wav,60.98
4a22j,4a22j_EN-OL-RC-426_2.wav,23.02
4a32f,4a32f_EN-OL-RC-426_1.wav,44.65
5a16a,5a16a_EN-OL-RC-538_2.wav,29.33
5a28k,5a28k_EN-OL-RC-538_1.wav,83.72
3a1h,3a1h_EN-OL-RC-234_2.wav,29.45
5c28c,5c28c_EN-OL-RC-538_1.wav,78.38
5c28c,5c28c_EN-OL-RC-538_2.wav,85.94
3a18b,3a18b_EN-OL-RC-234_2.wav,65.31
3a51g,3a51g_EN-OL-RC-234_1.wav,15.7
5d20c,5d20c_EN-OL-RC-538_1.wav,38.03
5b42g,5b42g_EN-OL-RC-538_2.wav,20.56
4a15k,4a15k_EN-OL-RC-426_1.wav,21.39
5b46f,5b46f_EN-OL-RC-538_2.wav,39.25
5b40a,5b40a_EN-OL-RC-538_2.wav,16.28
5b40a,5b40a_EN-OL-RC-538_1.wav,15.37
3b14h,3b14h_EN-OL-RC-234_1.wav,21.27
3b14h,3b14h_EN-OL-RC-234_2.wav,19.45
5a49c,5a49c_EN-OL-RC-538_1.wav,24.18
5a49c,5a49c_EN-OL-RC-538_2.wav,25.24
4a51f,4a51f_EN-OL-RC-426_2.wav,18.31
3a29e,3a29e_EN-OL-RC-234_1.wav,30.45
4a6j,4a6j_EN-OL-RC-426_1.wav,38.84
4a6j,4a6j_EN-OL-RC-426_2.wav,33.02
5d2c,5d2c_EN-OL-RC-538_2.wav,27.67
3a42b,3a42b_EN-OL-RC-234_2.wav,45.97
3a42b,3a42b_EN-OL-RC-234_1.wav,34.71
5a33c,5a33c_EN-OL-RC-538_2.wav,59.94
5a12g,5a12g_EN-OL-RC-538_1.wav,17.87
3b24a,3b24a_EN-OL-RC-234_2.wav,19.13
4a8f,4a8f_EN-OL-RC-426_2.wav,20.26
4a8f,4a8f_EN-OL-RC-426_1.wav,18.65
3d19g,3d19g_EN-OL-RC-234_2.wav,25.76
5b41c,5b41c_EN-OL-RC-538_1.wav,22.07
5b41c,5b41c_EN-OL-RC-538_2.wav,20.44
3a42f,3a42f_EN-OL-RC-234_1.wav,20.19
3a42f,3a42f_EN-OL-RC-234_2.wav,19.34
5a9d,5a9d_EN-OL-RC-538_1.wav,93.67
5c14b,5c14b_EN-OL-RC-538_2.wav,38.59
5c14b,5c14b_EN-OL-RC-538_1.wav,40.72
3a32f,3a32f_EN-OL-RC-234_1.wav,55.06
3a30c,3a30c_EN-OL-RC-234_1.wav,17.61
3b54f,3b54f_EN-OL-RC-234_1.wav,22.61
3b12a,3b12a_EN-OL-RC-234_2.wav,23.59
3b7a,3b7a_EN-OL-RC-234_2.wav,16.51
3d1c,3d1c_EN-OL-RC-234_2.wav,17.81
3d1c,3d1c_EN-OL-RC-234_1.wav,18.11
3b42g,3b42g_EN-OL-RC-234_2.wav,18.08
4b33b,4b33b_EN-OL-RC-426_1.wav,18.55
4c30g,4c30g_EN-OL-RC-426_1.wav,24.08
5a5c,5a5c_EN-OL-RC-538_2.wav,45.29
5a5c,5a5c_EN-OL-RC-538_1.wav,57.32
5a11j,5a11j_EN-OL-RC-538_2.wav,19.29
5a11j,5a11j_EN-OL-RC-538_1.wav,23.79
4a36f,4a36f_EN-OL-RC-426_1.wav,21.29
4a34a,4a34a_EN-OL-RC-426_2.wav,30.37
4a34a,4a34a_EN-OL-RC-426_1.wav,32.43
5b47f,5b47f_EN-OL-RC-538_2.wav,27.11
5b47f,5b47f_EN-OL-RC-538_1.wav,25.36
4c28g,4c28g_EN-OL-RC-426_1.wav,18.31
3b3f,3b3f_EN-OL-RC-234_1.wav,18.4
3c40g,3c40g_EN-OL-RC-234_1.wav,25.25
3c40g,3c40g_EN-OL-RC-234_2.wav,30.87
5b14a,5b14a_EN-OL-RC-538_1.wav,20.76
3a50f,3a50f_EN-OL-RC-234_2.wav,25.51
3a50f,3a50f_EN-OL-RC-234_1.wav,26.34
5c29c,5c29c_EN-OL-RC-538_1.wav,64.31
3b6k,3b6k_EN-OL-RC-234_1.wav,19.42
3b6k,3b6k_EN-OL-RC-234_2.wav,20.69
4b44g,4b44g_EN-OL-RC-426_2.wav,39.57
4a5j,4a5j_EN-OL-RC-426_1.wav,53.04
4a41d,4a41d_EN-OL-RC-426_1.wav,59.41
3a19k,3a19k_EN-OL-RC-234_1.wav,15.48
3a19k,3a19k_EN-OL-RC-234_2.wav,17.16
4a19g,4a19g_EN-OL-RC-426_2.wav,17.37
4a19g,4a19g_EN-OL-RC-426_1.wav,19.63
5a21d,5a21d_EN-OL-RC-538_2.wav,100.0
5b22a,5b22a_EN-OL-RC-538_1.wav,19.49
4b1a,4b1a_EN-OL-RC-426_1.wav,19.38
4b1a,4b1a_EN-OL-RC-426_2.wav,20.48
4a24b,4a24b_EN-OL-RC-426_2.wav,30.4
3a6f,3a6f_EN-OL-RC-234_1.wav,35.74
3a6f,3a6f_EN-OL-RC-234_2.wav,80.83
3a37b,3a37b_EN-OL-RC-234_1.wav,49.34
3a37b,3a37b_EN-OL-RC-234_2.wav,63.67
3b37f,3b37f_EN-OL-RC-234_2.wav,19.89
4c34g,4c34g_EN-OL-RC-426_1.wav,15.12
4a1f,4a1f_EN-OL-RC-426_1.wav,30.44
3c57g,3c57g_EN-OL-RC-234_2.wav,42.7
3c57g,3c57g_EN-OL-RC-234_1.wav,47.04
3b53k,3b53k_EN-OL-RC-234_2.wav,25.44
3b19k,3b19k_EN-OL-RC-234_1.wav,31.0
3b19k,3b19k_EN-OL-RC-234_2.wav,33.86
3b42f,3b42f_EN-OL-RC-234_1.wav,26.42
3b42f,3b42f_EN-OL-RC-234_2.wav,31.66
5a15a,5a15a_EN-OL-RC-538_1.wav,22.22
5a15a,5a15a_EN-OL-RC-538_2.wav,31.71
4a35h,4a35h_EN-OL-RC-426_2.wav,25.34
4a10f,4a10f_EN-OL-RC-426_2.wav,15.26
5d3c,5d3c_EN-OL-RC-538_1.wav,46.22
3a31c,3a31c_EN-OL-RC-234_1.wav,16.88
5a26d,5a26d_EN-OL-RC-538_2.wav,100.0
3a27c,3a27c_EN-OL-RC-234_1.wav,16.43
3a27c,3a27c_EN-OL-RC-234_2.wav,18.43
4b29b,4b29b_EN-OL-RC-426_1.wav,16.52
5b32f,5b32f_EN-OL-RC-538_1.wav,18.73
4a32d,4a32d_EN-OL-RC-426_2.wav,88.56
3b14b,3b14b_EN-OL-RC-234_1.wav,25.0
3b14b,3b14b_EN-OL-RC-234_2.wav,27.34
3b37g,3b37g_EN-OL-RC-234_1.wav,26.87
5b9f,5b9f_EN-OL-RC-538_1.wav,30.66
3a25k,3a25k_EN-OL-RC-234_2.wav,41.26
5a26c,5a26c_EN-OL-RC-538_1.wav,27.22
5a26c,5a26c_EN-OL-RC-538_2.wav,27.67
3a32b,3a32b_EN-OL-RC-234_1.wav,22.3
3a32b,3a32b_EN-OL-RC-234_2.wav,26.97
4a41c,4a41c_EN-OL-RC-426_2.wav,16.15
5a44d,5a44d_EN-OL-RC-538_2.wav,100.0
5c31c,5c31c_EN-OL-RC-538_1.wav,28.79
5b12k,5b12k_EN-OL-RC-538_2.wav,35.05
5b43c,5b43c_EN-OL-RC-538_1.wav,17.4
5b43c,5b43c_EN-OL-RC-538_2.wav,17.97
5a11d,5a11d_EN-OL-RC-538_2.wav,90.87
5a11d,5a11d_EN-OL-RC-538_1.wav,95.16
4a15f,4a15f_EN-OL-RC-426_2.wav,16.44
3a10c,3a10c_EN-OL-RC-234_2.wav,19.71
3a10c,3a10c_EN-OL-RC-234_1.wav,17.73
5b51g,5b51g_EN-OL-RC-538_2.wav,53.22
5b51g,5b51g_EN-OL-RC-538_1.wav,36.33
5d22c,5d22c_EN-OL-RC-538_2.wav,23.33
3a46g,3a46g_EN-OL-RC-234_2.wav,30.47
3c55g,3c55g_EN-OL-RC-234_1.wav,65.24
3c55g,3c55g_EN-OL-RC-234_2.wav,64.52
5b29c,5b29c_EN-OL-RC-538_1.wav,23.46
5b29c,5b29c_EN-OL-RC-538_2.wav,20.38
3b27k,3b27k_EN-OL-RC-234_2.wav,43.1
5b17f,5b17f_EN-OL-RC-538_1.wav,23.64
5b17f,5b17f_EN-OL-RC-538_2.wav,30.84
3b26k,3b26k_EN-OL-RC-234_1.wav,23.79
3d20c,3d20c_EN-OL-RC-234_2.wav,16.24
5a45c,5a45c_EN-OL-RC-538_2.wav,21.22
5a45c,5a45c_EN-OL-RC-538_1.wav,19.6
3a25c,3a25c_EN-OL-RC-234_2.wav,22.42
3a39g,3a39g_EN-OL-RC-234_2.wav,21.84
3a39g,3a39g_EN-OL-RC-234_1.wav,20.24
5a53g,5a53g_EN-OL-RC-538_1.wav,15.07
4b25a,4b25a_EN-OL-RC-426_1.wav,22.55
4b25a,4b25a_EN-OL-RC-426_2.wav,25.08
5c30b,5c30b_EN-OL-RC-538_1.wav,33.83
5c30b,5c30b_EN-OL-RC-538_2.wav,28.74
5a1k,5a1k_EN-OL-RC-538_1.wav,31.97
4a27c,4a27c_EN-OL-RC-426_2.wav,18.02
4a18a,4a18a_EN-OL-RC-426_1.wav,25.43
5a22k,5a22k_EN-OL-RC-538_2.wav,65.04
5a22k,5a22k_EN-OL-RC-538_1.wav,37.33
3a19c,3a19c_EN-OL-RC-234_2.wav,19.62
5c5c,5c5c_EN-OL-RC-538_2.wav,83.44
5c5c,5c5c_EN-OL-RC-538_1.wav,39.03
5a40k,5a40k_EN-OL-RC-538_1.wav,54.39
4a12h,4a12h_EN-OL-RC-426_1.wav,17.93
4a12h,4a12h_EN-OL-RC-426_2.wav,19.64
5b36c,5b36c_EN-OL-RC-538_2.wav,17.97
3d29g,3d29g_EN-OL-RC-234_2.wav,15.0
3d29g,3d29g_EN-OL-RC-234_1.wav,16.1
4b29g,4b29g_EN-OL-RC-426_1.wav,22.43
4a27d,4a27d_EN-OL-RC-426_1.wav,81.42
3a41b,3a41b_EN-OL-RC-234_1.wav,29.32
3a41b,3a41b_EN-OL-RC-234_2.wav,46.0
4a22f,4a22f_EN-OL-RC-426_1.wav,53.58
3a12k,3a12k_EN-OL-RC-234_2.wav,31.12
3a12k,3a12k_EN-OL-RC-234_1.wav,27.18
3a31k,3a31k_EN-OL-RC-234_1.wav,15.48
5a46j,5a46j_EN-OL-RC-538_1.wav,16.12
5b13k,5b13k_EN-OL-RC-538_2.wav,18.11
4a14g,4a14g_EN-OL-RC-426_1.wav,15.59
5a6k,5a6k_EN-OL-RC-538_2.wav,89.54
4a19f,4a19f_EN-OL-RC-426_1.wav,27.2
4a7f,4a7f_EN-OL-RC-426_1.wav,35.24
4a41f,4a41f_EN-OL-RC-426_2.wav,16.11
4a41f,4a41f_EN-OL-RC-426_1.wav,16.1
4a50g,4a50g_EN-OL-RC-426_2.wav,19.78
5a14a,5a14a_EN-OL-RC-538_2.wav,25.23
5a14a,5a14a_EN-OL-RC-538_1.wav,28.88
3d31g,3d31g_EN-OL-RC-234_1.wav,24.8
3d31g,3d31g_EN-OL-RC-234_2.wav,25.66
5a38d,5a38d_EN-OL-RC-538_2.wav,100.0
3c58g,3c58g_EN-OL-RC-234_1.wav,21.17
4a13f,4a13f_EN-OL-RC-426_1.wav,39.69
3b23b,3b23b_EN-OL-RC-234_1.wav,43.83
3b8b,3b8b_EN-OL-RC-234_2.wav,74.87
5a7k,5a7k_EN-OL-RC-538_1.wav,28.88
4a19b,4a19b_EN-OL-RC-426_1.wav,35.09
3b24g,3b24g_EN-OL-RC-234_2.wav,22.07
5b51f,5b51f_EN-OL-RC-538_2.wav,29.65
5b51f,5b51f_EN-OL-RC-538_1.wav,24.38
4c35g,4c35g_EN-OL-RC-426_2.wav,29.1
4b24a,4b24a_EN-OL-RC-426_1.wav,21.96
4b24a,4b24a_EN-OL-RC-426_2.wav,29.08
3a24g,3a24g_EN-OL-RC-234_1.wav,18.31
4a23f,4a23f_EN-OL-RC-426_1.wav,27.42
5a25k,5a25k_EN-OL-RC-538_1.wav,27.93
5a25k,5a25k_EN-OL-RC-538_2.wav,52.62
4a30j,4a30j_EN-OL-RC-426_1.wav,28.27
3a32c,3a32c_EN-OL-RC-234_2.wav,24.74
3a32c,3a32c_EN-OL-RC-234_1.wav,23.51
4a33g,4a33g_EN-OL-RC-426_2.wav,18.17
4a33g,4a33g_EN-OL-RC-426_1.wav,19.26
5a30k,5a30k_EN-OL-RC-538_2.wav,29.42
5a30k,5a30k_EN-OL-RC-538_1.wav,33.39
5a38c,5a38c_EN-OL-RC-538_2.wav,43.83
5a38c,5a38c_EN-OL-RC-538_1.wav,26.83
4c15g,4c15g_EN-OL-RC-426_2.wav,26.71
4c15g,4c15g_EN-OL-RC-426_1.wav,24.62
3a22k,3a22k_EN-OL-RC-234_2.wav,18.71
3a22k,3a22k_EN-OL-RC-234_1.wav,17.18
3a12g,3a12g_EN-OL-RC-234_1.wav,20.04
5a24c,5a24c_EN-OL-RC-538_2.wav,30.13
5a24c,5a24c_EN-OL-RC-538_1.wav,20.42
5b5c,5b5c_EN-OL-RC-538_2.wav,17.14
5b28c,5b28c_EN-OL-RC-538_2.wav,19.5
5b28c,5b28c_EN-OL-RC-538_1.wav,18.24
4a22b,4a22b_EN-OL-RC-426_1.wav,27.82
4a38f,4a38f_EN-OL-RC-426_1.wav,20.57
5b34c,5b34c_EN-OL-RC-538_1.wav,17.24
5b34c,5b34c_EN-OL-RC-538_2.wav,18.48
3a34g,3a34g_EN-OL-RC-234_2.wav,17.92
5a4j,5a4j_EN-OL-RC-538_1.wav,31.65
3c32g,3c32g_EN-OL-RC-234_1.wav,42.85
3c32g,3c32g_EN-OL-RC-234_2.wav,72.1
5a1g,5a1g_EN-OL-RC-538_1.wav,20.83
5a29k,5a29k_EN-OL-RC-538_1.wav,47.6
5a29k,5a29k_EN-OL-RC-538_2.wav,48.31
5b2b,5b2b_EN-OL-RC-538_1.wav,24.98
5b2b,5b2b_EN-OL-RC-538_2.wav,26.02
3a6h,3a6h_EN-OL-RC-234_1.wav,25.0
3a6h,3a6h_EN-OL-RC-234_2.wav,21.91
4b13g,4b13g_EN-OL-RC-426_2.wav,19.81
4b13g,4b13g_EN-OL-RC-426_1.wav,22.95
5a44c,5a44c_EN-OL-RC-538_2.wav,25.42
5a44c,5a44c_EN-OL-RC-538_1.wav,23.28
3a20b,3a20b_EN-OL-RC-234_1.wav,72.8
5d12c,5d12c_EN-OL-RC-538_1.wav,25.76
5d12c,5d12c_EN-OL-RC-538_2.wav,22.74
4a16g,4a16g_EN-OL-RC-426_2.wav,20.28
4c50g,4c50g_EN-OL-RC-426_2.wav,17.95
4c50g,4c50g_EN-OL-RC-426_1.wav,19.3
3a19b,3a19b_EN-OL-RC-234_2.wav,37.29
5a3f,5a3f_EN-OL-RC-538_2.wav,18.29
5a3f,5a3f_EN-OL-RC-538_1.wav,15.94
4a40a,4a40a_EN-OL-RC-426_1.wav,29.34
3b34g,3b34g_EN-OL-RC-234_1.wav,18.38
4a47j,4a47j_EN-OL-RC-426_1.wav,37.29
5a17f,5a17f_EN-OL-RC-538_2.wav,17.95
4a16f,4a16f_EN-OL-RC-426_2.wav,25.24
4a16f,4a16f_EN-OL-RC-426_1.wav,27.33
5d28c,5d28c_EN-OL-RC-538_2.wav,66.55
5d28c,5d28c_EN-OL-RC-538_1.wav,58.68
4c33b,4c33b_EN-OL-RC-426_2.wav,32.62
4c33b,4c33b_EN-OL-RC-426_1.wav,29.8
5a14j,5a14j_EN-OL-RC-538_2.wav,23.14
4c21g,4c21g_EN-OL-RC-426_2.wav,26.72
4b30g,4b30g_EN-OL-RC-426_2.wav,15.52
5a36k,5a36k_EN-OL-RC-538_2.wav,72.5
5a36k,5a36k_EN-OL-RC-538_1.wav,71.73
3b55f,3b55f_EN-OL-RC-234_2.wav,20.2
3b55f,3b55f_EN-OL-RC-234_1.wav,18.04
4a14k,4a14k_EN-OL-RC-426_2.wav,18.57
4b45k,4b45k_EN-OL-RC-426_1.wav,20.56
5b37g,5b37g_EN-OL-RC-538_1.wav,26.59
5b37g,5b37g_EN-OL-RC-538_2.wav,30.33
3d45g,3d45g_EN-OL-RC-234_1.wav,15.52
4a48f,4a48f_EN-OL-RC-426_1.wav,31.85
4a48f,4a48f_EN-OL-RC-426_2.wav,20.97
5b5g,5b5g_EN-OL-RC-538_1.wav,24.62
5b5g,5b5g_EN-OL-RC-538_2.wav,32.94
5a41g,5a41g_EN-OL-RC-538_2.wav,34.11
5a43c,5a43c_EN-OL-RC-538_2.wav,56.79
5a43c,5a43c_EN-OL-RC-538_1.wav,50.97
4b32g,4b32g_EN-OL-RC-426_1.wav,19.41
4b12a,4b12a_EN-OL-RC-426_2.wav,16.13
4b12a,4b12a_EN-OL-RC-426_1.wav,19.58
5b35b,5b35b_EN-OL-RC-538_2.wav,42.52
3a16k,3a16k_EN-OL-RC-234_2.wav,22.69
3a16k,3a16k_EN-OL-RC-234_1.wav,17.71
5b24g,5b24g_EN-OL-RC-538_2.wav,40.0
5b24g,5b24g_EN-OL-RC-538_1.wav,29.44
5a39k,5a39k_EN-OL-RC-538_1.wav,53.5
5a39k,5a39k_EN-OL-RC-538_2.wav,54.97
4b40k,4b40k_EN-OL-RC-426_1.wav,15.1
5b33a,5b33a_EN-OL-RC-538_2.wav,17.4
3b34k,3b34k_EN-OL-RC-234_1.wav,25.2
5a2c,5a2c_EN-OL-RC-538_1.wav,16.82
5a2c,5a2c_EN-OL-RC-538_2.wav,20.4
3c14g,3c14g_EN-OL-RC-234_1.wav,29.85
4b8c,4b8c_EN-OL-RC-426_1.wav,20.98
4b8c,4b8c_EN-OL-RC-426_2.wav,17.85
3c53g,3c53g_EN-OL-RC-234_1.wav,28.03
5b15b,5b15b_EN-OL-RC-538_1.wav,29.4
5a19h,5a19h_EN-OL-RC-538_1.wav,16.32
5c35c,5c35c_EN-OL-RC-538_2.wav,42.49
3b37a,3b37a_EN-OL-RC-234_2.wav,20.61
4a38g,4a38g_EN-OL-RC-426_2.wav,18.03
4a38g,4a38g_EN-OL-RC-426_1.wav,16.5
5a28c,5a28c_EN-OL-RC-538_1.wav,25.97
5a28c,5a28c_EN-OL-RC-538_2.wav,29.56
3c34a,3c34a_EN-OL-RC-234_2.wav,22.69
3c34a,3c34a_EN-OL-RC-234_1.wav,19.78
4b18b,4b18b_EN-OL-RC-426_1.wav,15.58
4b18b,4b18b_EN-OL-RC-426_2.wav,19.33
4a4c,4a4c_EN-OL-RC-426_2.wav,19.5
5a43j,5a43j_EN-OL-RC-538_1.wav,25.05
4a22c,4a22c_EN-OL-RC-426_1.wav,16.0
5a27k,5a27k_EN-OL-RC-538_1.wav,60.71
4c45g,4c45g_EN-OL-RC-426_2.wav,22.91
5c2c,5c2c_EN-OL-RC-538_1.wav,38.0
5c2c,5c2c_EN-OL-RC-538_2.wav,47.5
3d33g,3d33g_EN-OL-RC-234_2.wav,17.52
3a9k,3a9k_EN-OL-RC-234_2.wav,21.97
5a38h,5a38h_EN-OL-RC-538_1.wav,21.31
5a38h,5a38h_EN-OL-RC-538_2.wav,22.68
3c5g,3c5g_EN-OL-RC-234_2.wav,27.47
5d34c,5d34c_EN-OL-RC-538_1.wav,72.04
5d34c,5d34c_EN-OL-RC-538_2.wav,60.04
5b7g,5b7g_EN-OL-RC-538_1.wav,22.68
4b17b,4b17b_EN-OL-RC-426_1.wav,21.62
5a38f,5a38f_EN-OL-RC-538_1.wav,19.42
4a4f,4a4f_EN-OL-RC-426_2.wav,19.42
4a4f,4a4f_EN-OL-RC-426_1.wav,17.86
5b5b,5b5b_EN-OL-RC-538_2.wav,58.22
5d44c,5d44c_EN-OL-RC-538_1.wav,54.02
5d44c,5d44c_EN-OL-RC-538_2.wav,43.58
5a33h,5a33h_EN-OL-RC-538_1.wav,20.75
5a33h,5a33h_EN-OL-RC-538_2.wav,26.76
3a47f,3a47f_EN-OL-RC-234_1.wav,26.39
3b28h,3b28h_EN-OL-RC-234_2.wav,19.88
3b28h,3b28h_EN-OL-RC-234_1.wav,15.17
3a10a,3a10a_EN-OL-RC-234_2.wav,26.1
4c46b,4c46b_EN-OL-RC-426_1.wav,28.56
4c46b,4c46b_EN-OL-RC-426_2.wav,33.81
3d13g,3d13g_EN-OL-RC-234_2.wav,18.06
3d13g,3d13g_EN-OL-RC-234_1.wav,18.39
4b31b,4b31b_EN-OL-RC-426_1.wav,20.25
4b31b,4b31b_EN-OL-RC-426_2.wav,18.67
4a41j,4a41j_EN-OL-RC-426_2.wav,15.86
5b48c,5b48c_EN-OL-RC-538_1.wav,16.78
5b48c,5b48c_EN-OL-RC-538_2.wav,15.74
3b23k,3b23k_EN-OL-RC-234_2.wav,40.86
3b23k,3b23k_EN-OL-RC-234_1.wav,28.39
4a33a,4a33a_EN-OL-RC-426_2.wav,38.38
4a33a,4a33a_EN-OL-RC-426_1.wav,24.06
5a47c,5a47c_EN-OL-RC-538_1.wav,61.3
5a47c,5a47c_EN-OL-RC-538_2.wav,77.27
3b48k,3b48k_EN-OL-RC-234_1.wav,16.74
5d9c,5d9c_EN-OL-RC-538_1.wav,29.36
5d9c,5d9c_EN-OL-RC-538_2.wav,28.94
5a29g,5a29g_EN-OL-RC-538_1.wav,17.79
5d4c,5d4c_EN-OL-RC-538_1.wav,24.23
5d51g,5d51g_EN-OL-RC-538_2.wav,19.15
3a27f,3a27f_EN-OL-RC-234_1.wav,31.12
5d11g,5d11g_EN-OL-RC-538_2.wav,16.66
5a5b,5a5b_EN-OL-RC-538_1.wav,18.9
5a5b,5a5b_EN-OL-RC-538_2.wav,32.44
3a22b,3a22b_EN-OL-RC-234_1.wav,58.48
4a26c,4a26c_EN-OL-RC-426_1.wav,17.19
4a30c,4a30c_EN-OL-RC-426_1.wav,16.27
5d24c,5d24c_EN-OL-RC-538_1.wav,36.42
3c8g,3c8g_EN-OL-RC-234_2.wav,80.62
4b45g,4b45g_EN-OL-RC-426_2.wav,60.33
5b9b,5b9b_EN-OL-RC-538_1.wav,19.27
3a54g,3a54g_EN-OL-RC-234_2.wav,18.57
4c27g,4c27g_EN-OL-RC-426_2.wav,20.51
3a37c,3a37c_EN-OL-RC-234_1.wav,17.95
5b13a,5b13a_EN-OL-RC-538_2.wav,19.85
5b25f,5b25f_EN-OL-RC-538_1.wav,30.04
4c3b,4c3b_EN-OL-RC-426_1.wav,40.58
4a18c,4a18c_EN-OL-RC-426_2.wav,15.48
3b16g,3b16g_EN-OL-RC-234_2.wav,20.27
3b16g,3b16g_EN-OL-RC-234_1.wav,20.16
5c7c,5c7c_EN-OL-RC-538_2.wav,31.46
5c7c,5c7c_EN-OL-RC-538_1.wav,31.39
5a2k,5a2k_EN-OL-RC-538_1.wav,77.41
4a47a,4a47a_EN-OL-RC-426_1.wav,43.49
4a47a,4a47a_EN-OL-RC-426_2.wav,57.22
3a35a,3a35a_EN-OL-RC-234_1.wav,19.23
5a20c,5a20c_EN-OL-RC-538_1.wav,34.29
5a20c,5a20c_EN-OL-RC-538_2.wav,42.65
5b4k,5b4k_EN-OL-RC-538_2.wav,16.68
5b4a,5b4a_EN-OL-RC-538_1.wav,23.6
5b36f,5b36f_EN-OL-RC-538_2.wav,35.3
5c11g,5c11g_EN-OL-RC-538_2.wav,16.12
3c27g,3c27g_EN-OL-RC-234_2.wav,25.96
3c27g,3c27g_EN-OL-RC-234_1.wav,24.31
3b52k,3b52k_EN-OL-RC-234_2.wav,25.33
3b52k,3b52k_EN-OL-RC-234_1.wav,18.0
4b45b,4b45b_EN-OL-RC-426_2.wav,17.67
3b22f,3b22f_EN-OL-RC-234_2.wav,59.4
3b22f,3b22f_EN-OL-RC-234_1.wav,49.08
3a2h,3a2h_EN-OL-RC-234_2.wav,22.43
4c20b,4c20b_EN-OL-RC-426_2.wav,33.3
3a7c,3a7c_EN-OL-RC-234_1.wav,18.46
3a7c,3a7c_EN-OL-RC-234_2.wav,21.08
5b51c,5b51c_EN-OL-RC-538_1.wav,18.42
5b51c,5b51c_EN-OL-RC-538_2.wav,15.03
3a23e,3a23e_EN-OL-RC-234_2.wav,61.29
4d37g,4d37g_EN-OL-RC-426_2.wav,16.9
4d37g,4d37g_EN-OL-RC-426_1.wav,15.44
5b6c,5b6c_EN-OL-RC-538_1.wav,18.57
5b6c,5b6c_EN-OL-RC-538_2.wav,18.88
3b18e,3b18e_EN-OL-RC-234_1.wav,34.87
3a12b,3a12b_EN-OL-RC-234_1.wav,49.34
3a12b,3a12b_EN-OL-RC-234_2.wav,53.36
5b45a,5b45a_EN-OL-RC-538_1.wav,18.79
3a44f,3a44f_EN-OL-RC-234_2.wav,48.16
3a44f,3a44f_EN-OL-RC-234_1.wav,34.84
5a23c,5a23c_EN-OL-RC-538_2.wav,32.0
5a23c,5a23c_EN-OL-RC-538_1.wav,29.06
4b18a,4b18a_EN-OL-RC-426_2.wav,21.29
4b18a,4b18a_EN-OL-RC-426_1.wav,18.1
4a20b,4a20b_EN-OL-RC-426_2.wav,32.91
5b12c,5b12c_EN-OL-RC-538_2.wav,18.27
5b12c,5b12c_EN-OL-RC-538_1.wav,16.91
5a4b,5a4b_EN-OL-RC-538_2.wav,16.94
5a4b,5a4b_EN-OL-RC-538_1.wav,15.77
3b33h,3b33h_EN-OL-RC-234_2.wav,25.88
3b33h,3b33h_EN-OL-RC-234_1.wav,19.0
5c17c,5c17c_EN-OL-RC-538_1.wav,46.28
3c37a,3c37a_EN-OL-RC-234_2.wav,15.09
5c26c,5c26c_EN-OL-RC-538_1.wav,51.22
5c26c,5c26c_EN-OL-RC-538_2.wav,72.24
4a12g,4a12g_EN-OL-RC-426_2.wav,15.96
3a36f,3a36f_EN-OL-RC-234_1.wav,70.85
3d60g,3d60g_EN-OL-RC-234_2.wav,16.74
5b8b,5b8b_EN-OL-RC-538_1.wav,16.48
3b11k,3b11k_EN-OL-RC-234_2.wav,32.18
3a48g,3a48g_EN-OL-RC-234_2.wav,16.77
4b24g,4b24g_EN-OL-RC-426_1.wav,28.97
5b27a,5b27a_EN-OL-RC-538_1.wav,28.07
5b27a,5b27a_EN-OL-RC-538_2.wav,24.17
4b42g,4b42g_EN-OL-RC-426_1.wav,27.0
4a10a,4a10a_EN-OL-RC-426_1.wav,22.33
5a23k,5a23k_EN-OL-RC-538_2.wav,49.29
5a23k,5a23k_EN-OL-RC-538_1.wav,26.17
3b44f,3b44f_EN-OL-RC-234_1.wav,25.71
3a20f,3a20f_EN-OL-RC-234_1.wav,86.35
3a16a,3a16a_EN-OL-RC-234_2.wav,20.3
3a16a,3a16a_EN-OL-RC-234_1.wav,17.56
4c2b,4c2b_EN-OL-RC-426_1.wav,40.9
3a9a,3a9a_EN-OL-RC-234_2.wav,28.45
